czas,ax,ay,az,przyspieszenie
0.12496249624962497,32764,3107,17456,37253.792840461225
0.1251125112511251,32764,3353,17466,37279.799637337106
0.12526252625262527,32534,3513,17432,37076.63616079539
0.1254125412541254,31709,3606,17370,36334.292576022446
0.12556255625562557,31043,3582,17338,35736.60332208421
0.1257125712571257,30176,3416,17293,34947.215640162234
0.12586258625862587,29107,3284,17225,33980.91714477407
0.126012601260126,28230,3132,17190,33199.97626505176
0.12616261626162617,27178,2765,17158,32259.663249947294
0.1263126312631263,25909,2390,17119,31145.60228988998
0.12646264626462647,24793,2118,17109,30197.626628594506
0.1266126612661266,23619,1801,17090,29209.054452344055
0.12676267626762677,22320,1455,17046,28122.33171342661
0.1269126912691269,21062,1132,17020,27102.945743959273
0.12706270627062707,19694,829,16996,26027.00315057421
0.1272127212721272,18259,582,16948,24919.159476194218
0.12736273627362737,16931,396,16912,23933.89481467653
0.1275127512751275,15467,236,16878,22894.33705089536
0.12766276627662768,13822,56,16820,21770.69636001568
0.1278127812781278,12360,-108,16757,20822.543384514775
0.12796279627962795,10963,-197,16690,19969.533745182936
0.12811281128112811,9368,-286,16617,19077.890580459883
0.12826282628262825,9368,-286,16617,19077.890580459883
0.12841284128412842,6492,-473,16592,17823.138247794635
0.12856285628562855,4959,-578,16563,17299.096334780035
0.12871287128712872,3341,-616,16491,16837.304356695582
0.12886288628862885,1893,-636,16440,16560.843728506105
0.12901290129012902,438,-664,16420,16439.256065893005
0.12916291629162915,-1132,-684,16394,16447.26469659925
0.12931293129312932,-2630,-711,16343,16568.526488496194
0.12946294629462946,-4040,-710,16294,16802.38483073162
0.12961296129612962,-5453,-710,16282,17185.541393857802
0.12976297629762976,-6892,-712,16260,17674.677026752142
0.12991299129912992,-6892,-712,16260,17674.677026752142
0.13006300630063006,-9724,-670,16093,18814.61466520109
0.13021302130213022,-9724,-670,16093,18814.61466520109
0.13036303630363036,-12631,-724,15964,20369.47797563796
0.13051305130513052,-12631,-724,15964,20369.47797563796
0.13066306630663066,-15146,-658,15928,21989.43982915436
0.13081308130813082,-15146,-658,15928,21989.43982915436
0.13096309630963096,-17970,-704,15815,23948.50185293435
0.13111311131113113,-17970,-704,15815,23948.50185293435
0.13126312631263126,-20598,-708,15761,25945.86651087221
0.13141314131413143,-20598,-704,15741,25933.61334253289
0.13156315631563156,-21758,-724,15727,26856.531216819494
0.1317131713171317,-22761,-755,15716,27669.944018736285
0.13186318631863186,-24001,-798,15694,28687.740256074547
0.132013201320132,-25428,-878,15633,29862.09565653422
0.13216321632163217,-26444,-923,15576,30704.215362063886
0.1323132313231323,-27144,-964,15560,31302.390196277345
0.13246324632463247,-28172,-1094,15534,32189.494808089177
0.1326132613261326,-29230,-1146,15509,33109.44422668553
0.13276327632763277,-29958,-1107,15514,33754.87237422177
0.1329132913291329,-30744,-1154,15499,34449.15460501172
0.13306330633063307,-31535,-1201,15481,35150.53323919852
0.1332133213321332,-32028,-1214,15498,35601.32840218185
0.13336333633363337,-32359,-1262,15533,35916.174824165224
0.1335133513351335,-32764,-1291,15550,36289.79025841841
0.13366336633663367,-32764,-1341,15518,36277.9037569703
0.1338133813381338,-32764,-1392,15492,36268.711363929106
0.13396339633963397,-32764,-1355,15514,36276.71315044956
0.1341134113411341,-32764,-1327,15521,36278.67232962089
0.13426342634263427,-32764,-1328,15523,36279.56461976907
0.1344134413441344,-32764,-1297,15544,36287.43365133445
0.13456345634563457,-32764,-1274,15545,36287.04723451607
0.1347134713471347,-32764,-1263,15536,36282.8080638751
0.13486348634863488,-32764,-1254,15544,36285.92217375769
0.135013501350135,-32584,-1246,15550,36125.781264908306
0.13516351635163518,-32409,-1220,15550,35967.12639341653
0.1353135313531353,-31787,-1198,15598,35428.04224057547
0.13546354635463545,-30782,-1160,15689,34569.0879978052
0.13561356135613561,-29910,-1074,15759,33824.66048610096
0.13576357635763575,-29266,-1015,15778,33263.7079262069
0.13591359135913592,-28562,-977,15781,32646.321906150468
0.13606360636063605,-27628,-876,15811,31844.332007438938
0.13621362136213622,-26593,-787,15842,30964.107963899107
0.13636363636363635,-26593,-787,15842,30964.107963899107
0.13651365136513652,-23988,-586,15922,28797.180834241397
0.13666366636663665,-23988,-586,15922,28797.180834241397
0.13681368136813682,-22190,-451,15984,27351.192972153884
0.13696369636963696,-22190,-451,15984,27351.192972153884
0.13711371137113712,-19553,-212,15944,25230.455584471714
0.13726372637263726,-19553,-212,15944,25230.455584471714
0.13741374137413742,-16240,-47,16157,22908.261784779745
0.13756375637563756,-16240,-47,16157,22908.261784779745
0.13771377137713772,-13928,-166,16140,21319.38882801287
0.13786378637863786,-13928,-166,16140,21319.38882801287
0.13801380138013802,-12079,-83,16183,20194.02433889788
0.13816381638163816,-10129,111,16298,19189.418073511246
0.13831383138313832,-8528,149,16383,18470.291659852046
0.13846384638463846,-5421,-163,16507,17375.121841299417
0.13861386138613863,-5421,-163,16507,17375.121841299417
0.13876387638763876,-2218,-289,16634,16783.7123724163
0.13891389138913893,-2218,-289,16634,16783.7123724163
0.13906390639063906,667,-533,16638,16659.892616700745
0.1392139213921392,667,-533,16638,16659.892616700745
0.13936393639363936,4018,-614,16766,17251.66878884475
0.1395139513951395,4018,-614,16766,17251.66878884475
0.13966396639663967,5561,-639,16838,17744.049312375122
0.1398139813981398,6963,-719,16860,18255.408239751858
0.13996399639963997,8387,-762,16875,18859.69347576996
0.1401140114011401,10054,-771,16919,19695.93658600677
0.14026402640264027,11706,-810,16968,20630.06446911885
0.1404140414041404,13011,-870,16976,21406.251353284628
0.14056405640564057,14234,-929,16959,22160.26800379454
0.1407140714071407,15784,-909,16990,23208.210551440625
0.14086408640864087,17436,-841,17074,24418.08454813768
0.141014101410141,18707,-855,17124,25375.465512971383
0.14116411641164117,19824,-893,17109,26201.265351123788
0.1413141314131413,21194,-844,17116,27255.37429572377
0.14146414641464147,22514,-788,17196,28340.846070645104
0.1416141614161416,23566,-779,17295,29241.75476950725
0.14176417641764177,24660,-730,17346,30158.45181702801
0.1419141914191419,25764,-696,17350,31069.126347549587
0.14206420642064208,26522,-692,17348,31699.344661995776
0.1422142214221422,27192,-607,17364,32268.898478256117
0.14236423642364238,28235,-528,17400,33170.07701227116
0.1425142514251425,29244,-477,17432,34048.69584873993
0.14266426642664268,29728,-400,17403,34449.650114333526
0.14281428142814281,30227,-334,17361,34859.538235610635
0.14296429642964295,31040,-222,17398,35584.003259891935
0.14311431143114312,31040,-222,17398,35584.003259891935
0.14326432643264325,31672,-58,17425,36148.99131372824
0.14341434143414342,32318,76,17471,36738.19185806509
0.14356435643564355,32764,285,17555,37171.7492997034
0.14371437143714372,32764,449,17552,37171.95180509089
0.14386438643864385,32764,633,17473,37137.39508904737
0.14401440144014402,32764,916,17435,37125.435714614854
0.14416441644164416,32764,1269,17480,37156.97050352733
0.14431443144314432,32764,1650,17528,37194.52889875069
0.14446444644464446,32764,1650,17528,37194.52889875069
0.14461446144614462,32764,2297,17526,37227.90057201722
0.14476447644764476,32764,2297,17526,37227.90057201722
0.14491449144914492,32764,3003,17457,37245.732023951416
0.14506450645064506,32764,3003,17457,37245.732023951416
0.14521452145214522,32603,3373,17432,37124.21530483843
0.14536453645364536,32603,3373,17432,37124.21530483843
0.14551455145514552,30881,3482,17347,35590.43261889352
0.14566456645664566,30881,3482,17347,35590.43261889352
0.14581458145814583,29243,3222,17276,34117.3637463389
0.14596459645964596,29243,3222,17276,34117.3637463389
0.14611461146114613,28408,3092,17254,33380.7645808181
0.14626462646264626,27414,2832,17236,32505.804343224612
0.14641464146414643,26154,2471,17193,31396.44575425696
0.14656465646564656,24984,2158,17155,30383.404104872778
0.1467146714671467,23859,1878,17142,29438.527969312596
0.14686468646864687,22479,1570,17098,28286.25010495382
0.147014701470147,21080,1265,17023,27124.69638539757
0.14716471647164717,19878,995,16967,26153.470094807686
0.1473147314731473,18618,727,16920,25168.33035781277
0.14746474647464747,17140,497,16864,24050.386795226394
0.1476147614761476,15597,350,16830,22948.590566742874
0.14776477647764777,14086,209,16827,21945.54638189717
0.1479147914791479,12605,41,16810,21011.04009800562
0.14806480648064807,11106,-98,16752,20099.312028027227
0.1482148214821482,9550,-228,16666,19209.634041282516
0.14836483648364837,8089,-335,16604,18472.600304234376
0.1485148514851485,6700,-420,16580,17887.50401816866
0.14866486648664867,5125,-470,16548,17329.824840430443
0.1488148814881488,3506,-478,16484,16859.50106023307
0.14896489648964897,2125,-534,16423,16568.515624521104
0.1491149114911491,730,-588,16384,16410.79218075715
0.14926492649264927,-872,-592,16347,16380.94188378678
0.1494149414941494,-2388,-641,16312,16498.32624844108
0.14956495649564958,-3808,-686,16281,16734.468052495722
0.1497149714971497,-5312,-694,16245,17105.52556924224
0.14986498649864988,-6768,-702,16218,17587.556737648352
0.15001500150015,-8147,-665,16176,18123.984385338674
0.15016501650165018,-9571,-641,16098,18739.27762748607
0.15031503150315031,-11053,-688,16030,19483.40455361947
0.15046504650465045,-12449,-692,15989,20275.714192106774
0.15061506150615062,-13684,-646,15960,21033.087552710847
0.15076507650765075,-14961,-647,15929,21862.826235416134
0.15091509150915092,-16340,-654,15888,22800.26008623586
0.15106510651065105,-17642,-659,15850,23725.449310813907
0.15121512151215122,-17642,-659,15850,23725.449310813907
0.15136513651365135,-20407,-782,15768,25800.910778497724
0.15151515151515152,-20407,-782,15768,25800.910778497724
0.15166516651665166,-22486,-860,15679,27426.097735551077
0.15181518151815182,-22486,-860,15679,27426.097735551077
0.15196519651965196,-25292,-1065,15628,29749.85500805004
0.15211521152115212,-25292,-1065,15628,29749.85500805004
0.15226522652265226,-27014,-1147,15573,31202.405900827584
0.15241524152415242,-27014,-1147,15573,31202.405900827584
0.15256525652565256,-29282,-1263,15494,33152.597620699344
0.15271527152715272,-29282,-1263,15494,33152.597620699344
0.15286528652865286,-29814,-1232,15522,33635.173613347084
0.15301530153015303,-30435,-1300,15519,34187.98891423712
0.15316531653165316,-31444,-1388,15462,35067.43680396387
0.15331533153315333,-32343,-1411,15515,35899.523604081434
0.15346534653465346,-32343,-1411,15515,35899.523604081434
0.15361536153615363,-32764,-1347,15500,36270.43017390337
0.15376537653765376,-32764,-1347,15500,36270.43017390337
0.15391539153915393,-32764,-1343,15523,36280.11678592008
0.15406540654065407,-32764,-1343,15523,36280.11678592008
0.1542154215421542,-32764,-1303,15498,36267.96808479902
0.15436543654365437,-32764,-1303,15498,36267.96808479902
0.1545154515451545,-32764,-1316,15538,36285.548032240054
0.15466546654665467,-32764,-1300,15582,36303.834783669896
0.1548154815481548,-32764,-1265,15580,36301.73991697918
0.15496549654965497,-32764,-1274,15573,36299.05096555556
0.1551155115511551,-32642,-1266,15588,36195.146967514855
0.15526552655265527,-32375,-1236,15580,35950.030890111906
0.1554155415541554,-31915,-1207,15586,35537.97222690118
0.15556555655565557,-30998,-1124,15657,34745.94982152596
0.1557155715571557,-30041,-1034,15725,33923.53846520142
0.15586558655865587,-29393,-980,15746,33359.3369988074
0.156015601560156,-28738,-903,15762,32789.1551736241
0.15616561656165617,-27760,-810,15800,31951.7401717027
0.1563156315631563,-26726,-741,15825,31068.61409847565
0.15646564656465647,-25690,-648,15833,30184.100003147352
0.1566156615661566,-24283,-514,15901,29030.502682523427
0.15676567656765678,-22890,-380,16006,27933.645232944447
0.1569156915691569,-22171,-332,16000,27343.43550104851
0.15706570657065708,-21468,-331,15897,26715.14914800215
0.1572157215721572,-19833,-203,15897,25418.570121074867
0.15736573657365738,-17806,-30,16034,23961.295707870224
0.15751575157515751,-16365,-7,16149,22991.37827534487
0.15766576657665768,-15338,-7,16149,22272.056348707454
0.15781578157815782,-14042,-53,16150,21401.006354842288
0.15796579657965795,-14042,-53,16150,21401.006354842288
0.15811581158115812,-10484,25,16276,19360.34754336812
0.15826582658265825,-8752,136,16366,18559.686312004305
0.15841584158415842,-7176,-16,16422,17921.420591013426
0.15856585658565855,-5620,-166,16473,17406.081839403145
0.15871587158715872,-3953,-206,16555,17021.652974961038
0.15886588658865886,-2318,-339,16624,16788.2524701054
0.15901590159015902,-887,-500,16617,16648.16680598798
0.15916591659165916,479,-571,16596,16612.726988667455
0.15931593159315932,479,-571,16596,16612.726988667455
0.15946594659465946,3777,-644,16764,17196.283348444802
0.15961596159615962,3777,-644,16764,17196.283348444802
0.15976597659765976,6644,-801,16780,18065.235592153233
0.15991599159915992,6644,-801,16780,18065.235592153233
0.16006600660066006,9844,-826,16879,19557.281329469082
0.16021602160216022,9844,-826,16879,19557.281329469082
0.16036603660366036,12907,-932,17086,21433.400780090873
0.16051605160516053,12907,-932,17086,21433.400780090873
0.16066606660666066,15442,-948,17036,23012.591422957998
0.16081608160816083,15442,-948,17036,23012.591422957998
0.16096609660966096,17100,-891,17075,24181.801132256463
0.16111611161116113,18391,-845,17132,25148.525404086817
0.16126612661266126,19534,-872,17140,26002.25259472725
0.16141614161416143,20949,-875,17154,27090.329307706837
0.16156615661566157,22258,-809,17208,28145.839994571135
0.1617161716171617,23271,-771,17261,28984.064639039156
0.16186618661866187,24433,-698,17308,29950.38492240125
0.162016201620162,25600,-629,17336,30923.97996700942
0.16216621662166217,26272,-699,17329,31480.165596769024
0.1623162316231623,26931,-676,17324,32028.998001810796
0.16246624662466247,28116,-506,17362,33048.51790927999
0.1626162616261626,29125,-452,17400,33929.7793833087
0.16276627662766277,29526,-445,17378,34263.35630086463
0.1629162916291629,30099,-343,17352,34744.19885390941
0.16306630663066307,31019,-241,17387,35560.430410781024
0.1632163216321632,31509,-150,17406,35997.33902665584
0.16336633663366337,31693,-46,17371,36141.389098926455
0.1635163516351635,32253,41,17381,36638.18842410197
0.16366636663666367,32764,169,17472,37131.91404977664
0.1638163816381638,32764,341,17534,37162.30796115871
0.16396639663966397,32764,548,17534,37164.78381478897
0.1641164116411641,32764,850,17535,37170.935164453425
0.16426642664266428,32764,1195,17522,37174.294949601936
0.1644164416441644,32764,1540,17479,37166.74235119349
0.16456645664566458,32764,1903,17483,37185.43255093317
0.16471647164716471,32764,2263,17519,37222.52310093984
0.16486648664866488,32764,2616,17494,37233.89837231659
0.16501650165016502,32764,2947,17456,37240.790015787796
0.16516651665166518,32764,3196,17465,37265.53819549639
0.16531653165316532,32660,3363,17456,37184.63802432397
0.16546654665466545,31890,3482,17386,36487.93526633153
0.16561656165616562,31141,3511,17292,35792.48896067442
0.16576657665766575,30296,3424,17214,35012.75750351577
0.16591659165916592,29316,3302,17168,34133.14055284102
0.16606660666066606,29316,3302,17168,34133.14055284102
0.16621662166216622,27652,2927,17161,32675.684445777108
0.16636663666366636,27652,2927,17161,32675.684445777108
0.16651665166516652,25068,2202,17070,30407.866219121657
0.16666666666666666,25068,2202,17070,30407.866219121657
0.16681668166816682,22794,1560,17025,28492.99319130933
0.16696669666966696,22794,1560,17025,28492.99319130933
0.16711671167116712,19988,928,16962,26231.484365166987
0.16726672667266726,19988,928,16962,26231.484365166987
0.16741674167416742,18645,668,16940,25200.11605132008
0.16756675667566756,17272,460,16922,24184.4509551075
0.16771677167716773,15832,357,16909,23166.656081532354
0.16786678667866786,14299,236,16873,22118.21028021933
0.16801680168016803,12760,52,16808,21102.82369731596
0.16816681668166816,9715,-219,16674,19299.0015803927
0.16831683168316833,9715,-219,16674,19299.0015803927
0.16846684668466846,6900,-427,16634,18013.3918238626
0.16861686168616863,6900,-427,16634,18013.3918238626
0.16876687668766877,3717,-544,16486,16908.584239965214
0.16891689168916893,3717,-544,16486,16908.584239965214
0.16906690669066907,2298,-566,16428,16597.600549477025
0.1692169216921692,848,-570,16374,16405.84895700311
0.16936693669366937,-727,-607,16306,16333.481380281424
0.1695169516951695,-2198,-646,16268,16428.52227073391
0.16966696669666967,-3592,-675,16251,16656.923185270443
0.1698169816981698,-5057,-705,16236,17019.928613246295
0.16996699669966997,-6459,-692,16235,17486.3595410823
0.1701170117011701,-7829,-657,16216,18018.977384968326
0.17026702670267027,-9345,-648,16162,18680.448950707796
0.1704170417041704,-10871,-651,16109,19444.853380779194
0.17056705670567057,-12253,-634,16045,20198.514549342482
0.1707170717071707,-13531,-608,15961,20933.49340172347
0.17086708670867087,-14845,-605,15893,21756.09107813258
0.171017101710171,-16218,-622,15862,22693.90781685693
0.17116711671167117,-17416,-643,15864,23566.862349494044
0.1713171317131713,-18607,-670,15843,24447.290197484057
0.17146714671467148,-20136,-722,15760,25580.410082717593
0.1716171617161716,-21514,-738,15684,26634.276712537172
0.17176717671767178,-22420,-725,15671,27363.520716457522
0.1719171917191719,-23506,-804,15670,28261.764842274093
0.17206720672067208,-25022,-923,15609,29505.817968665095
0.17221722172217221,-26230,-971,15522,30494.068685565722
0.17236723672367238,-26895,-1035,15490,31054.023088804453
0.17251725172517252,-26895,-1035,15490,31054.023088804453
0.17266726672667268,-29018,-1156,15428,32884.705320254885
0.17281728172817282,-29018,-1156,15428,32884.705320254885
0.17296729672967295,-30415,-1216,15434,34128.569219936544
0.17311731173117312,-31159,-1255,15468,34809.730392521
0.17326732673267325,-31867,-1276,15490,35455.23889356833
0.17341734173417342,-32218,-1274,15501,35775.74039764935
0.17356735673567356,-32626,-1334,15521,36154.347912802965
0.17371737173717372,-32764,-1379,15519,36279.75603556341
0.17386738673867386,-32764,-1370,15522,36280.69844972668
0.17401740174017402,-32764,-1402,15574,36304.197773811225
0.17416741674167416,-32764,-1402,15574,36304.197773811225
0.17431743174317432,-32764,-1424,15556,36297.336100601104
0.17446744674467446,-32764,-1424,15556,36297.336100601104
0.17461746174617462,-32764,-1367,15635,36329.07389405901
0.17476747674767476,-32764,-1367,15635,36329.07389405901
0.17491749174917492,-32764,-1364,15592,36310.47584375617
0.17506750675067506,-32764,-1364,15592,36310.47584375617
0.17521752175217523,-32491,-1302,15609,36069.39375703451
0.17536753675367536,-32491,-1302,15609,36069.39375703451
0.17551755175517553,-30977,-1207,15681,34740.82812772315
0.17566756675667566,-30977,-1207,15681,34740.82812772315
0.17581758175817583,-30173,-1128,15692,34028.24087430909
0.17596759675967596,-29384,-1073,15721,33342.47480316961
0.17611761176117613,-28733,-1016,15750,32782.312990391634
0.17626762676267627,-28004,-922,15774,32154.209304537406
0.17641764176417643,-26957,-808,15809,31261.113127974186
0.17656765676567657,-25723,-715,15863,30229.434711883052
0.1767176717671767,-24394,-617,15956,29155.47737561503
0.17686768676867687,-23216,-476,16033,28218.19131340632
0.177017701770177,-22469,-388,16004,27588.666531748142
0.17716771677167717,-21646,-377,15933,26880.326151295114
0.1773177317731773,-20064,-292,15976,25649.209266564147
0.17746774677467747,-18045,-136,16120,24197.002314336376
0.1776177617761776,-16421,-90,16215,23077.77211950928
0.17776777677767777,-15370,-130,16210,22338.7085571212
0.1779177917791779,-14294,-128,16190,21597.474852398835
0.17806780678067807,-12671,-124,16238,20597.142059033336
0.1782178217821782,-10724,10,16317,19525.592564631683
0.17836783678367837,-9000,170,16362,18674.687253070664
0.1785178517851785,-7510,42,16386,18025.061997119454
0.17866786678667868,-5893,-116,16444,17468.4298378532
0.1788178817881788,-4104,-158,16531,17033.547516592072
0.17896789678967898,-2466,-277,16575,16759.728816421823
0.1791179117911791,-1103,-422,16564,16606.04676014132
0.17926792679267928,301,-512,16561,16571.6464480751
0.17941794179417941,1922,-560,16626,16746.09088712945
0.17956795679567958,3570,-604,16729,17116.341811263293
0.17971797179717972,5083,-680,16778,17544.246150803974
0.17986798679867988,6522,-740,16785,18022.771956610894
0.18001800180018002,8036,-743,16841,18674.8126095016
0.18016801680168018,9674,-722,16941,19521.911817237575
0.18031803180318032,11307,-775,17014,20443.21574508277
0.18046804680468045,12681,-887,17033,21253.649545431017
0.18061806180618062,12681,-887,17033,21253.649545431017
0.18076807680768076,15188,-893,17050,22851.15517867751
0.18091809180918092,15188,-893,17050,22851.15517867751
0.18106810681068106,18352,-867,17167,25144.65116083339
0.18121812181218122,18352,-867,17167,25144.65116083339
0.18136813681368136,20710,-868,17186,26926.12337489376
0.18151815181518152,20710,-868,17186,26926.12337489376
0.18166816681668166,23202,-828,17276,28939.221896934272
0.18181818181818182,23202,-828,17276,28939.221896934272
0.18196819681968196,25436,-649,17303,30770.198341902185
0.18211821182118212,25436,-649,17303,30770.198341902185
0.18226822682268226,26271,-656,17352,31491.07303665596
0.18241824182418243,26888,-618,17359,32010.64430779237
0.18256825682568256,27874,-507,17352,32837.61302226457
0.18271827182718273,28925,-456,17381,33748.52177503483
0.18286828682868286,29508,-451,17431,34274.84830017487
0.18301830183018303,30829,-265,17476,35438.79289704998
0.18316831683168316,30829,-265,17476,35438.79289704998
0.18331833183318333,31572,-126,17441,36069.31578225459
0.18346834683468347,31572,-126,17441,36069.31578225459
0.18361836183618363,32764,88,17552,37169.34414272063
0.18376837683768377,32764,88,17552,37169.34414272063
0.18391839183918393,32764,234,17549,37168.56000708125
0.18406840684068407,32764,467,17506,37150.47538053854
0.1842184218421842,32764,763,17504,37154.43285800498
0.18436843684368437,32764,1090,17520,37170.12504687064
0.1845184518451845,32764,1432,17501,37172.77661138592
0.18466846684668467,32764,1799,17485,37181.195811861675
0.1848184818481848,32764,2171,17504,37209.98458747329
0.18496849684968497,32764,2528,17498,37229.69895124053
0.1851185118511851,32764,2853,17445,37228.31355299351
0.18526852685268527,32764,3098,17400,37226.83575057112
0.1854185418541854,32764,3286,17380,37233.61239525383
0.18556855685568557,32019,3438,17348,36578.53617902171
0.1857185718571857,31195,3493,17303,35843.03116367253
0.18586858685868587,30414,3419,17271,35142.40171075392
0.186018601860186,29451,3295,17230,34279.60510274294
0.18616861686168618,28621,3189,17197,33542.03588036958
0.1863186318631863,27797,2985,17196,32822.032996144524
0.18646864686468648,26500,2650,17144,31673.16270914542
0.1866186618661866,25210,2332,17078,30539.16187455052
0.18676867686768678,24264,2068,17103,29757.871714892513
0.18691869186918691,23086,1760,17136,28804.574150644894
0.18706870687068708,21579,1400,17090,27562.317409826046
0.18721872187218722,20232,1090,17030,26467.769532017617
0.18736873687368738,20232,1090,17030,26467.769532017617
0.18751875187518752,17600,556,16936,24431.480348108256
0.18766876687668768,17600,556,16936,24431.480348108256
0.18781878187818782,14584,265,16884,22312.16567256527
0.18796879687968798,13094,63,16820,21315.937816572838
0.18811881188118812,11560,-97,16745,20347.92456247074
0.18826882688268826,10019,-177,16696,19472.239367879596
0.18841884188418842,8543,-243,16663,18726.91824620378
0.18856885688568856,7091,-320,16614,18066.811478509426
0.18871887188718872,5526,-320,16614,17511.826632307664
0.18886888688868886,3942,-446,16500,16970.217441152603
0.18901890189018902,3942,-446,16500,16970.217441152603
0.18916891689168916,1071,-513,16443,16485.82600296388
0.18931893189318932,1071,-513,16443,16485.82600296388
0.18946894689468946,-1964,-628,16347,16476.531461445396
0.18961896189618963,-1964,-628,16347,16476.531461445396
0.18976897689768976,-4812,-694,16330,17038.364945029203
0.18991899189918993,-4812,-694,16330,17038.364945029203
0.19006900690069006,-7726,-692,16226,17984.79958186913
0.19021902190219023,-7726,-692,16226,17984.79958186913
0.19036903690369036,-9207,-677,16187,18634.541770593663
0.19051905190519053,-10706,-678,16149,19387.323719379114
0.19066906690669067,-12102,-718,16072,20131.64454285839
0.19081908190819083,-13359,-750,15977,20839.623557060717
0.19096909690969097,-14659,-776,15921,21655.63894231708
0.19111911191119113,-16053,-793,15896,22605.540780967836
0.19126912691269127,-17318,-765,15867,23500.213573497582
0.19141914191419143,-18544,-781,15813,24383.208689588006
0.19156915691569157,-20052,-829,15730,25499.075375393517
0.19171917191719173,-21441,-807,15672,26570.27124438138
0.19186918691869187,-22341,-802,15676,27303.85432498496
0.192019201920192,-23364,-883,15674,28148.36515679019
0.19216921692169217,-24753,-1010,15623,29288.380597090036
0.1923192319231923,-25980,-1102,15574,30310.464859516753
0.19246924692469247,-26874,-1104,15562,31074.21014281779
0.1926192619261926,-27813,-1138,15563,31891.456253987526
0.19276927692769277,-28922,-1208,15523,32846.68745855508
0.1929192919291929,-29710,-1197,15476,33520.49350770361
0.19306930693069307,-30161,-1200,15497,33930.56041388058
0.1932193219321932,-30916,-1262,15522,34616.81938017992
0.19336933693369338,-31863,-1296,15490,35452.369243817826
0.1935193519351935,-32369,-1322,15467,35898.85700130298
0.19366936693669368,-32696,-1355,15482,36201.612740318626
0.1938193819381938,-32764,-1354,15493,36267.69996842921
0.19396939693969398,-32764,-1346,15504,36272.10261344109
0.19411941194119411,-32764,-1351,15520,36279.13032309347
0.19426942694269428,-32764,-1376,15517,36278.78665280855
0.19441944194419442,-32764,-1390,15502,36272.90724493971
0.19456945694569458,-32764,-1350,15504,36272.25126732555
0.19471947194719472,-32764,-1290,15505,36270.49518548099
0.19486948694869488,-32764,-1270,15486,36261.671114277124
0.19501950195019502,-32764,-1296,15518,36276.26822042201
0.19516951695169518,-32711,-1274,15607,36265.83855365818
0.19531953195319532,-32421,-1213,15658,36024.51351510524
0.19546954695469548,-32421,-1213,15658,36024.51351510524
0.19561956195619562,-31140,-1140,15667,34877.701888169184
0.19576957695769576,-31140,-1140,15667,34877.701888169184
0.19591959195919592,-29432,-1013,15816,33427.75267648126
0.19606960696069606,-29432,-1013,15816,33427.75267648126
0.19621962196219622,-27995,-900,15824,32170.31241688523
0.19636963696369636,-27995,-900,15824,32170.31241688523
0.19651965196519652,-26031,-701,15870,30495.266222809074
0.19666966696669666,-26031,-701,15870,30495.266222809074
0.19681968196819682,-23293,-498,16026,28277.98665039645
0.19696969696969696,-23293,-498,16026,28277.98665039645
0.19711971197119713,-22488,-382,16040,27624.946479586164
0.19726972697269726,-21818,-330,15974,27042.60897176898
0.19741974197419743,-20361,-247,15976,25881.729192617713
0.19756975697569756,-18262,-99,16086,24336.594687835848
0.19771977197719773,-16716,-84,16144,23239.20067472201
0.19786978697869786,-14601,-110,16116,21746.87924737708
0.19801980198019803,-14601,-110,16116,21746.87924737708
0.19816981698169817,-10958,-74,16248,19597.978058973327
0.19831983198319833,-10958,-74,16248,19597.978058973327
0.19846984698469847,-7658,0,16348,18052.757905649763
0.19861986198619863,-7658,0,16348,18052.757905649763
0.19876987698769877,-5990,-139,16491,17545.7260322849
0.19891989198919893,-4363,-207,16576,17141.831699092138
0.19906990699069907,-2781,-314,16593,16827.364796663795
0.19921992199219923,-1347,-400,16600,16659.36400346664
0.19936993699369937,27,-472,16632,16638.718009510227
0.1995199519951995,1630,-555,16701,16789.530249533487
0.19966996699669967,3372,-606,16767,17113.44234804909
0.1998199819981998,4935,-684,16782,17505.930566525163
0.19996999699969997,6367,-763,16781,17964.48771883017
0.2001200120012001,7839,-774,16827,18579.475934482114
0.20027002700270027,9436,-798,16900,19372.271420770463
0.2004200420042004,11086,-854,16945,20267.25775727935
0.20057005700570057,12530,-897,16972,21115.262086936076
0.2007200720072007,13736,-930,17010,21883.388585865763
0.20087008700870088,15052,-900,17040,22753.775598787994
0.201020102010201,16644,-851,17040,23835.02752253498
0.20117011701170118,18115,-877,17038,24884.047058306252
0.20132013201320131,19323,-888,17096,25815.500944200172
0.20147014701470148,20628,-832,17198,26869.644805988784
0.20162016201620162,21948,-811,17270,27939.672958000065
0.20177017701770178,22985,-816,17277,28765.792358285562
0.20192019201920192,22985,-816,17277,28765.792358285562
0.20207020702070208,25260,-612,17307,30626.36761027987
0.20222022202220222,25260,-612,17307,30626.36761027987
0.20237023702370238,26717,-627,17341,31857.518720076114
0.20252025202520252,26717,-627,17341,31857.518720076114
0.20267026702670268,28887,-450,17394,33722.58152929576
0.20282028202820282,29544,-427,17474,34327.40801458799
0.20297029702970298,30010,-376,17494,34738.76094508841
0.20312031203120312,30719,-295,17476,35343.38073812408
0.20327032703270326,31221,-212,17446,35765.328196453054
0.20342034203420342,31518,-103,17426,36014.7248913552
0.20357035703570356,31518,-103,17426,36014.7248913552
0.20372037203720372,32764,170,17519,37154.0570732188
